order_ID,product_ID,name,unit,origin,deposit,category,producer,tax_rate,net_price,bundle_size,supplier_code,amount_ordered,bundles_ordered,net_total_price
22,378,"Kopfsalat grün, Batavia",Kopf,Frankreich,,Gemüse,,7.0,1.18,12.0,125512,12.0,1.0,14.16
22,388,Roter Paprika,kg,Spanien,,Gemüse,,7.0,5.2,5.0,127222,5.0,1.0,26.0
22,391,Aubergine ,kg ,Spanien,,Gemüse,,7.0,4.28,3.0,127187,6.0,2.0,25.68
22,401,Broccoli,kg,Italien,,Gemüse,,7.0,3.32,5.0,126425,5.0,1.0,16.599999999999998
22,407,Fenchel,kg,Italien,,Gemüse,,7.0,2.24,5.0,122050,5.0,1.0,11.200000000000001
22,409,Radieschen,Bund,Italien,,Gemüse,,7.0,0.76,10.0,120950,10.0,1.0,7.6
22,412,Avocado Hass ,Stück,Spanien,,Gemüse,,7.0,1.18,20.0,116120,20.0,1.0,23.599999999999998
22,413,"Salatgurken, 1 Kiste: 12 Stück",Stück,Spanien,,Gemüse,,7.0,1.11,12.0,127365,24.0,2.0,26.64
22,414,Steinchampignons - Naturland,kg,Deutschland,,Gemüse,,7.0,5.69,1.0,128154,4.0,4.0,22.76
22,422,Koriander,Bund,Italien,,Gemüse,,7.0,1.0,5.0,126738,5.0,1.0,5.0
22,427,"TERRA Vollmilch 3,8 %",1l Karton,Deutschland,,Milchprodukte – Milch,,7.0,0.91,10.0,130027,40.0,4.0,36.4
22,444,"Die Feine Linie Joghurt natur 3,8%",500g Glas,Deutschland,0.15,Milchprodukte – Joghurt,,7.0,0.84,6.0,130127,6.0,1.0,5.04
22,448,"Jumbo Joghurt , cremig gerührt 3,8%",1 Liter Flasche ,Deutschland,0.15,Milchprodukte – Joghurt,,7.0,1.58,6.0,130165,6.0,1.0,9.48
22,457,"Söbbeke-Der Cremige Joghurt  Zitronencreme 7,5% ",500g Glas,Deutschland,0.15,Milchprodukte – Joghurt,,7.0,1.48,6.0,13028610,6.0,1.0,8.879999999999999
22,461,"Speisequark 20%, Söbbeke",250g Becher,Deutschland,,Milchprodukte – Quark & Frischkäse,,7.0,0.89,8.0,130848,16.0,2.0,14.24
22,466,"Kräuterquark 40%, Bergbauernmilch ",200g Becher,Deutschland,,Milchprodukte – Quark & Frischkäse,,7.0,0.79,8.0,130830,8.0,1.0,6.32
22,467,TERRA Schlagsahne 30%,200g Becher,Deutschland,,Milchprodukte – divers,,7.0,0.75,10.0,130441,10.0,1.0,7.5
22,473,California Frischkäse Doppelrahmstufe,150g,Deutschland,,Milchprodukte – Quark & Frischkäse,,7.0,1.02,7.0,145240,7.0,1.0,7.140000000000001
22,475,Frischkäse Gartenkräuter  200g,200g,Regional,,Milchprodukte – Quark & Frischkäse,,7.0,1.28,6.0,14517410,6.0,1.0,7.68
22,476,Trakaya Hirtenkäse,150g,Deutschland,,Milchprodukte – Käse,,7.0,1.43,5.0,144708,5.0,1.0,7.1499999999999995
22,479,Mozzarella Duopack 2x100g,Stück,Schweiz,,Milchprodukte – Käse,,7.0,1.29,6.0,13066450,6.0,1.0,7.74
22,485,"Deichkäse Jung 10 Wochen gereift  ca. 0,7kg                  mit Rotschmierekultur und Weißwein gepflegt  ",kg ,BAC Deutschland,,Milchprodukte – Käse,,7.0,14.25,0.7000000000000001,170185,0.7,1.0,9.975
22,489,"Nordseekäse, 6 Monate an Meeresluft gereift, aromatisch süß mit angenehmer Salznote, edles Milcharoma   1,5 kg               ",kg,Thiese Mejeri Dänemark,,Milchprodukte – Käse,,7.0,14.89,1.5,180120,1.5,1.0,22.335
22,513,Greenorganic GREEN Haferflocken Kleinblatt,500g,Deutschland,,Müsli und Flocken,,7.0,0.89,10.0,417825,10.0,1.0,8.9
22,545,Hefe- Meister Backhefe (Bio vegan),7g,Deutschland,,Backzutaten,,7.0,0.43,25.0,427811,25.0,1.0,10.75
22,546,Hefewürfel 42g,Stück,Deutschland,,Backzutaten,,7.0,0.35000000000000003,12.0,132910,12.0,1.0,4.2
22,557,Linsen rot - Morgenland,500g,Türkei,,Hülsenfrüchte,,7.0,1.11,6.0,414146,6.0,1.0,6.66
22,604,Hummus Tahini,150g,Deutschland,,Aufstriche – herzhaft,,7.0,1.63,4.0,13189530,4.0,1.0,6.52
22,613,Zwergenwiese - streich's drauf Tomapeño ,160g Glas,Deutschland,,Aufstriche – herzhaft,,7.0,1.63,6.0,465440,6.0,1.0,9.78
22,626,"Leinöl, nativ, deutsche Herkunft",250ml Flasche,Deutschland,,"Öl, Essig, Soßen",,7.0,3.64,6.0,459103,6.0,1.0,21.84
22,646,"GREEN Pizza Tomaten, gewürfelt",400g Dose,Italien,,Konserven und Gläser,,7.0,0.62,12.0,449784,12.0,1.0,7.4399999999999995
22,647,Tomatenmark (Zwergenwiese),130g Glas,Deutschland,,Konserven und Gläser,,7.0,0.66,6.0,449801,6.0,1.0,3.96
22,654,Zuckermais (Green Organics),350g Glas,Deutschland,,Konserven und Gläser,,7.0,0.9,6.0,448601,6.0,1.0,5.4
22,655,Kichererbsen (De Rit),350g Glas,Niederlande,,Konserven und Gläser,,7.0,1.08,6.0,448642,6.0,1.0,6.48
22,658,Kokosmilch (Terra),400ml,Sri Lanka,,Konserven und Gläser,,7.0,1.53,6.0,450091,6.0,1.0,9.18
22,667,NATUMI Haferdrink natural,1l Karton,Deutschland,,Vegan – Drinks,,19.0,1.31,12.0,463301,12.0,1.0,15.72
22,674,"Seitan, frisch",200g Packung,Deutschland,,Vegan,,7.0,2.45,6.0,200510,6.0,1.0,14.700000000000001
22,685,Frische Ravioli mit Rucola u Ricotta,250g Beutel,Italien,,"Frischteigprodukte (Nudeln, Kloßteig, etc.)",,7.0,2.4,6.0,131571,6.0,1.0,14.399999999999999
22,698,"Voelkel Möhrensaft, feldfrisch  0,7Ltr","0,7l Flasche",Deutschland,0.15,Getränke – Saft,,19.0,1.62,6.0,400810,6.0,1.0,9.72
22,701,Wasser St.Leonhardt Lichtquelle,1l Flasche,Deutschland,0.15,Getränke – Wasser,,19.0,0.71,6.0,129267,12.0,2.0,8.52
22,706,"Neumarkter Lammsbräu Radler, alkoholfrei ","0,33l Flasche",Deutschland,0.08,Getränke – Bier,,19.0,0.64,10.0,404132,10.0,1.0,6.4
22,707,Neumarkter Lammsbräu Schankbier,"0,5l Flasche",Deutschland,0.08,Getränke – Bier,,19.0,0.74,10.0,404111,10.0,1.0,7.4
22,739,"Edelbitter Schokolade Lateinamerika, 100%",80g,Schweiz,,Schokolade,,7.0,2.05,10.0,485519,10.0,1.0,20.5
22,753,Green Honigwaffeln 175g,175g Packung,Niederlande,,Kekse,,7.0,1.18,9.0,481762,9.0,1.0,10.62
22,765,"Delikatess Leberwurst, fein 120g",Stück,Deutschland,,Fleisch & Wurst,,7.0,1.54,3.0,676232,3.0,1.0,4.62
22,768,Lyoner mit Pistazien Terra 70g- Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,7.0,1.25,3.0,273820,3.0,1.0,3.75
22,769,Bierschinken mit Pistazien Terra 70g - Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,7.0,1.3900000000000001,3.0,273830,3.0,1.0,4.17
22,777,Hausmachersalami Terra 70g- Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,7.0,1.31,3.0,273221,6.0,2.0,7.86
22,783,Lammsalami im Kräutermantel 70g- Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,7.0,2.69,3.0,290376,3.0,1.0,8.07
22,844,"Spargel, grün 12-16mm, 500g Bund",500g Bund,Italien,,Gemüse,,7.0,4.44,6.0,124660,6.0,1.0,26.64
22,859,Heidelbeeren (offene Schale),125g Schale,Spanien,,Obst,Naturland,7.0,1.74,8.0,115206,8.0,1.0,13.92
22,868,"H-Milch Terra Vollmilch 3,8% , Karton",1 Karton,regional,,Milchprodukte – Milch,Terra,7.0,0.9500000000000001,12.0,130068,12.0,1.0,11.4
22,875,Küstenländer Hofkäse Natur 6 Wo. gereift  ca. 500g,kg,Regional,,Milchprodukte – Käse,,7.0,11.49,0.5,144610,1.5,3.0,17.235
22,881,"Ziegenrolle Blütentraum  ca. 0,8kg",kg,Deutschland,,Milchprodukte – Käse,,7.0,16.85,0.8,13505820,0.8,1.0,13.480000000000002
22,903,Austernpilze,kg,Deutschland,,Pilze,,7.0,6.3,1.0,128270,1.0,1.0,6.3
22,913,"Beelitzer Spargel, weiß-violett 18+",kg,regional,,Gemüse,,7.0,17.4,3.0,125105,3.0,1.0,52.199999999999996
22,916,Buschbohnen,kg,Spanien,,Gemüse,,7.0,6.44,2.0,127584,4.0,2.0,25.76
24,342,"Apfel Braeburn, Terra",kg,Deutschland,,Obst,,7.0,2.14,9.0,112120,9.0,1.0,19.26
24,349,Orange Valencia Kal 4-5,kg,Italien,,Obst,,7.0,2.08,7.0,111507,7.0,1.0,14.56
24,355,Bananen (18kg Karton),kg,Dominikanische Republik,,Obst,,7.0,1.49,18.0,116405,18.0,1.0,26.82
24,356,Ingwer,kg,Costa Rica,,Obst,,7.0,7.44,2.0,118061,2.0,1.0,14.88
24,361,Kiwi Hayward,kg,Italien,,Obst,,7.0,3.58,3.0,116223,3.0,1.0,10.74
24,368,Lauch/Porree,kg,Deutschland,,Gemüse,,7.0,2.95,5.0,124505,5.0,1.0,14.75
24,370,Cherry-Tomatine Marzanino 250g-Schale,250g Schale,Italien,,Gemüse,,7.0,1.52,6.0,127159,18.0,3.0,27.36
24,373,Möhren gewaschen,kg,Deutschland,,Gemüse,,7.0,1.3,5.0,120608,15.0,3.0,19.5
24,378,"Kopfsalat grün, Batavia",Kopf,Frankreich,,Gemüse,,7.0,1.3,12.0,125512,12.0,1.0,15.600000000000001
24,388,Roter Paprika,kg,Spanien,,Gemüse,,7.0,5.48,5.0,127222,5.0,1.0,27.400000000000002
24,389,Zucchini,kg,Italien,,Gemüse,,7.0,3.32,6.0,127385,6.0,1.0,19.919999999999998
24,391,Aubergine ,kg ,Spanien,,Gemüse,,7.0,4.28,3.0,127187,3.0,1.0,12.84
24,398,Grünkohl,kg,Italien,,Gemüse,,7.0,3.14,4.0,125756,4.0,1.0,12.56
24,401,Broccoli,kg,Italien,,Gemüse,,7.0,3.75,5.0,126425,5.0,1.0,18.75
24,412,Avocado Hass ,Stück,Spanien,,Gemüse,,7.0,1.19,20.0,116120,20.0,1.0,23.799999999999997
24,413,"Salatgurken, 1 Kiste: 12 Stück",Stück,Spanien,,Gemüse,,7.0,0.97,12.0,127365,24.0,2.0,23.28
24,414,Steinchampignons - Naturland,kg,Deutschland,,Gemüse,,7.0,5.69,1.0,128154,3.0,3.0,17.07
24,427,"TERRA Vollmilch 3,8 %",1l Karton,Deutschland,,Milchprodukte – Milch,,7.0,0.91,10.0,130027,30.0,3.0,27.3
24,428,"Ökodorf Brodowin, demeter Vollmilch 3,7%",1l Glasflasche,Deutschland,0.15,Milchprodukte – Milch,,7.0,1.22,6.0,130014,6.0,1.0,7.32
24,434,"Gläserne Molkerei Fassbutter Sauerrahm, natur",250g,regional,,Milchprodukte – Butter & Schmalz,,7.0,2.2800000000000002,10.0,131055,10.0,1.0,22.800000000000004
24,440,Kefir 1.5%,250ml Becher,Deutschland,,Milchprodukte – divers,,7.0,0.49,6.0,130789,6.0,1.0,2.94
24,444,"Die Feine Linie Joghurt natur 3,8%",500g Glas,Deutschland,0.15,Milchprodukte – Joghurt,,7.0,0.84,6.0,130127,12.0,2.0,10.08
24,448,"Jumbo Joghurt , cremig gerührt 3,8%",1 Liter Flasche ,Deutschland,0.15,Milchprodukte – Joghurt,,7.0,1.58,6.0,130165,6.0,1.0,9.48
24,453,"Söbbeke- Joghurt Pfirsich Maracuja 3,8% ",500g Glas,Deutschland,0.15,Milchprodukte – Joghurt,,7.0,1.38,6.0,130205,6.0,1.0,8.28
24,473,California Frischkäse Doppelrahmstufe,150g,Deutschland,,Milchprodukte – Quark & Frischkäse,,7.0,1.02,7.0,145240,7.0,1.0,7.140000000000001
24,479,Mozzarella Duopack 2x100g,Stück,Schweiz,,Milchprodukte – Käse,,7.0,1.29,6.0,13066450,6.0,1.0,7.74
24,485,"Deichkäse Jung 10 Wochen gereift  ca. 0,7kg                  mit Rotschmierekultur und Weißwein gepflegt  ",kg ,BAC Deutschland,,Milchprodukte – Käse,,7.0,14.25,0.7000000000000001,170185,0.7,1.0,9.975
24,513,Greenorganic GREEN Haferflocken Kleinblatt,500g,Deutschland,,Müsli und Flocken,,7.0,0.89,10.0,417825,20.0,2.0,17.8
24,531,BAUCK Dinkelgrieß Demeter,500g,Deutschland,,"Mehl, Korn, Backzutaten",,7.0,1.65,6.0,418207,6.0,1.0,9.899999999999999
24,542,Kakaobohnen- Terrasana ,250g,Dom. Republik,,Backzutaten,,19.0,4.08,6.0,486050,6.0,1.0,24.48
24,546,Hefewürfel 42g,Stück,Deutschland,,Backzutaten,,7.0,0.35000000000000003,12.0,132910,12.0,1.0,4.2
24,557,Linsen rot - Morgenland,500g,Türkei,,Hülsenfrüchte,,7.0,1.11,6.0,414146,6.0,1.0,6.66
24,572,"Risottoreis Arborio, Spielberger Mühle",500g,Deutschland,,Reis,,7.0,2.23,4.0,416064,4.0,1.0,8.92
24,641,Sauce Hollandaise Sanchon vegan,170ml Glas,Deutschland,,"Öl, Essig, Soßen",,7.0,1.94,6.0,452590,12.0,2.0,23.28
24,646,"GREEN Pizza Tomaten, gewürfelt",400g Dose,Italien,,Konserven und Gläser,,7.0,0.62,12.0,449784,12.0,1.0,7.4399999999999995
24,655,Kichererbsen (De Rit),350g Glas,Niederlande,,Konserven und Gläser,,7.0,1.08,6.0,448642,6.0,1.0,6.48
24,658,Kokosmilch (Terra),400ml,Sri Lanka,,Konserven und Gläser,,7.0,1.53,6.0,450091,6.0,1.0,9.18
24,671,Taifun Black Forest Tofu,200g,Deutschland,,Vegan,,7.0,1.9,6.0,200253,0.0,1.0,0.0
24,676,Soja Cuisine ,200ml,Italien,,Vegan,,7.0,0.67,15.0,462139,15.0,1.0,10.05
24,678,Wilmsburger Pizzaschmelz - veganer Reibekäse,150g,Deutschland,,Vegan,,7.0,1.99,6.0,19588715,6.0,1.0,11.94
24,685,Frische Ravioli mit Rucola u Ricotta,250g Beutel,Italien,,"Frischteigprodukte (Nudeln, Kloßteig, etc.)",,7.0,2.4,6.0,131571,6.0,1.0,14.399999999999999
24,701,Wasser St.Leonhardt Lichtquelle,1l Flasche,Deutschland,0.15,Getränke – Wasser,,19.0,0.71,6.0,129267,12.0,2.0,8.52
24,703,Pinkus Müller Malzbier,Flaschen,Deutschland,0.08,Getränke – Bier,,19.0,0.56,24.0,404030,24.0,1.0,13.440000000000001
24,704,Neumarkter Lammsbräu Edelpils (mit Alkohol),"0,3l Flaschen",Deutschland,0.08,Getränke – Bier,,19.0,0.61,10.0,404105,10.0,1.0,6.1
24,705,Neumarkter Lammsbräu (alkoholfrei),"0,3l Flaschen",Deutschland,0.08,Getränke – Bier,,19.0,0.6000000000000001,10.0,404130,10.0,1.0,6.000000000000001
24,706,"Neumarkter Lammsbräu Radler, alkoholfrei ","0,33l Flasche",Deutschland,0.08,Getränke – Bier,,19.0,0.64,10.0,404132,10.0,1.0,6.4
24,736,GEPA Grand Noir Bio Orange 70%,100g,Deutschland,,Schokolade,,7.0,1.54,10.0,508288,10.0,1.0,15.4
24,739,"Edelbitter Schokolade Lateinamerika, 100%",80g,Schweiz,,Schokolade,,7.0,2.05,10.0,485519,10.0,1.0,20.5
24,741,Maischips Natur,150g,Italien,,Knabberzeug,,7.0,1.11,10.0,482728,10.0,1.0,11.100000000000001
24,752,Doppelkeks mit Kakaocreme 330g (Wikana),330g Packung,Regional,,Kekse,,7.0,1.3900000000000001,12.0,480417,12.0,1.0,16.68
24,768,Lyoner mit Pistazien Terra 70g- Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,7.0,1.25,3.0,273820,3.0,1.0,3.75
24,769,Bierschinken mit Pistazien Terra 70g - Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,7.0,1.3900000000000001,3.0,273830,3.0,1.0,4.17
24,777,Hausmachersalami Terra 70g- Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,7.0,1.31,3.0,273221,3.0,1.0,3.93
24,778,Rindersalami Terra 80g - Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,7.0,2.06,3.0,273228,3.0,1.0,6.18
24,779,Puten Salami 80g- Aufschnitt,Stück,regional,,Fleisch & Wurst,,7.0,1.69,3.0,28000044,3.0,1.0,5.07
24,787,Prosciutto Cotto 80g - Aufschnitt,Stück,Italien,,Fleisch & Wurst,,7.0,2.45,5.0,259363,5.0,1.0,12.25
24,827,Sonett Enthärter Nachfüllpackung 1kg ,1kg,Deutschland ,,Kosmetik / Drogeriewaren,,19.0,2.94,4.0,857011,4.0,1.0,11.76
24,844,"Spargel, grün 12-16mm, 500g Bund",500g Bund,Italien,,Gemüse,,7.0,4.44,6.0,124660,6.0,1.0,26.64
24,852,"Frisches Pesto Basilikum, vegan",165g,Deutschland,,Konserven und Gläser,bio-verde,7.0,2.39,6.0,13135810,6.0,1.0,14.34
24,857,Weizenmehl T550  1kg,1 kg,DE,,"Mehl, Korn, Backzutaten",GREEN ,7.0,0.9400000000000001,10.0,418050,10.0,1.0,9.4
24,858,Back Camembert ,100g,AT,,Milchprodukte – Käse,ÖMA,7.0,1.75,6.0,145036,6.0,1.0,10.5
24,859,Heidelbeeren (offene Schale),125g Schale,Spanien,,Obst,Naturland,7.0,1.74,8.0,115206,16.0,2.0,27.84
24,864,"Mangold, grün",kg,Italien,,Gemüse,,7.0,1.72,4.0,125633,4.0,1.0,6.88
24,865,"Petersilie, glatt",Bund,Italien,,Gemüse,,7.0,0.88,5.0,1267081,5.0,1.0,4.4
24,867,Basilikum,Topf,Deutschland,,Gemüse,,7.0,1.24,8.0,126830,8.0,1.0,9.92
24,873,Gorgonzola Dolce DOP 7 Wochen gereift  170g,170g,Deutschland,,Milchprodukte – Käse,,7.0,2.59,8.0,145301,8.0,1.0,20.72
24,875,Küstenländer Hofkäse Natur 6 Wo. gereift  ca. 500g,kg,Regional,,Milchprodukte – Käse,,7.0,11.49,0.5,144610,2.5,5.0,28.725
24,900,"Trauben Red Globe, rot",kg,Südafrika,,Obst,,7.0,4.45,4.5,117115,4.5,1.0,20.025000000000002
24,903,Austernpilze,kg,Deutschland,,Gemüse,,7.0,6.3,1.0,128270,2.0,2.0,12.6
24,906,Eiersalat 150 g,150g Becher,Deutschland,,Fleisch & Wurst,Grünhof,7.0,1.54,3.0,13124522,3.0,1.0,4.62
24,907,Geflügelsalat 125g,150g Becher,Deutschland,,Fleisch & Wurst,Grünhof,7.0,1.57,3.0,13124512,6.0,2.0,9.42
24,915,Spinat (lose) - REGIONAL,kg,regional,,Gemüse,,7.0,4.95,3.0,125615,3.0,1.0,14.850000000000001
24,916,Buschbohnen,kg,Spanien,,Gemüse,,7.0,6.48,2.0,127584,2.0,1.0,12.96
24,928,Erdbeeren,250g-Schälchen (Flowpack) ,Italien,,Obst,,7.0,1.35,8.0,115108,16.0,2.0,21.6
24,931,Spreewälder Gewürzgurken ,530g // ATG 300g,Regional,,Konserven und Gläser,Terra ,7.0,1.6400000000000001,8.0,431862,8.0,1.0,13.120000000000001
24,950,Rhabarber,kg,Deutschland,,Gemüse,,7.0,3.98,5.0,125210,5.0,1.0,19.9
27,347,Zitronen Fino,kg,Spanien,,Obst,,7.0,2.58,6.0,111120,6.0,1.0,15.48
27,350,"Erdbeeren, lose",kg,Spanien,,Obst,,7.0,5.6,1.0,115111,0.0,2.0,0.0
27,355,Bananen (18kg Karton),kg,Dominikanische Republik,,Obst,,7.0,1.49,18.0,116405,18.0,1.0,26.82
27,358,Ananas,Stück,Elfenbeinküste,,Obst,,7.0,1.58,10.0,118029,10.0,1.0,15.8
27,361,Kiwi Hayward,kg,Italien,,Obst,,7.0,3.64,3.0,116223,3.0,1.0,10.92
27,368,Lauch/Porree,kg,Deutschland,,Gemüse,,7.0,2.95,5.0,124505,5.0,1.0,14.75
27,370,Cherry-Tomatine Marzanino 250g-Schale,250g Schale,Italien,,Gemüse,,7.0,1.52,6.0,127159,0.0,4.0,0.0
27,373,Möhren gewaschen,kg,Deutschland,,Gemüse,,7.0,1.3,5.0,120608,10.0,2.0,13.0
27,378,"Kopfsalat grün, Batavia",Kopf,Frankreich,,Gemüse,,7.0,1.3,12.0,125512,12.0,1.0,15.600000000000001
27,388,Roter Paprika,kg,Spanien,,Gemüse,,7.0,5.09,5.0,127222,5.0,1.0,25.45
27,389,Zucchini,kg,Italien,,Gemüse,,7.0,2.59,6.0,127385,6.0,1.0,15.54
27,391,Aubergine ,kg ,Spanien,,Gemüse,,7.0,4.28,3.0,127187,3.0,1.0,12.84
27,401,Broccoli,kg,Italien,,Gemüse,,7.0,4.38,5.0,126425,5.0,1.0,21.9
27,402,Blumenkohl,Stück,Italien,,Gemüse,,7.0,2.87,8.0,126320,8.0,1.0,22.96
27,407,Fenchel,kg,Italien,,Gemüse,,7.0,2.24,5.0,122050,5.0,1.0,11.200000000000001
27,412,Avocado Hass ,Stück,Spanien,,Gemüse,,7.0,1.19,20.0,116120,16.0,1.0,19.04
27,413,"Salatgurken, 1 Kiste: 12 Stück",Stück,Spanien,,Gemüse,,7.0,0.91,12.0,127365,24.0,2.0,21.84
27,414,Steinchampignons - Naturland,kg,Deutschland,,Gemüse,,7.0,5.69,1.0,128154,1.0,2.0,5.69
27,422,Koriander,Bund,regional,,Gemüse,,7.0,1.07,5.0,126738,5.0,1.0,5.3500000000000005
27,427,"TERRA Vollmilch 3,8 %",1l Karton,Deutschland,,Milchprodukte – Milch,,7.0,0.91,10.0,130027,40.0,4.0,36.4
27,428,"Ökodorf Brodowin, demeter Vollmilch 3,7%",1l Glasflasche,Deutschland,0.15,Milchprodukte – Milch,,7.0,1.22,6.0,130014,6.0,1.0,7.32
27,435,"Gläserne Molkerei Fassbutter Sauerrahm, gesalzen",250g Faß,Deutschland,,Milchprodukte – Butter & Schmalz,,7.0,2.2800000000000002,10.0,131056,10.0,1.0,22.800000000000004
27,444,"Die Feine Linie Joghurt natur 3,8%",500g Glas,Deutschland,0.15,Milchprodukte – Joghurt,,7.0,0.84,6.0,130127,12.0,2.0,10.08
27,448,"Jumbo Joghurt , cremig gerührt 3,8%",1 Liter Flasche ,Deutschland,0.15,Milchprodukte – Joghurt,,7.0,1.58,6.0,130165,6.0,1.0,9.48
27,467,TERRA Schlagsahne 30%,200g Becher,Deutschland,,Milchprodukte – divers,,7.0,0.75,10.0,130441,10.0,1.0,7.5
27,478,Büffelmilch Mozzarella di Bufala Campana DOP 125g,Stück,Italien,,Milchprodukte – Käse,,7.0,1.98,8.0,160007,0.0,1.0,0.0
27,479,Mozzarella Duopack 2x100g,Stück,Schweiz,,Milchprodukte – Käse,,7.0,1.29,6.0,13066450,6.0,1.0,7.74
27,481,"Ziegenbergkäse, 4 Monate gereift   1,5kg ",kg,Schweiz,,Milchprodukte – Käse,,7.0,25.09,1.5,135215,1.5,1.0,37.635
27,485,"Deichkäse Jung 10 Wochen gereift  ca. 0,7kg                  mit Rotschmierekultur und Weißwein gepflegt  ",kg ,BAC Deutschland,,Milchprodukte – Käse,,7.0,14.25,0.7000000000000001,170185,0.7,1.0,9.975
27,489,"Nordseekäse, 6 Monate an Meeresluft gereift, aromatisch süß mit angenehmer Salznote, edles Milcharoma   1,5 kg               ",kg,Thiese Mejeri Dänemark,,Milchprodukte – Käse,,7.0,14.89,1.5,180120,1.5,1.0,22.335
27,502,"Parmigiano Reggiano DOP 12 Monate gereift ca 1,7kg",kg,Italien,,Milchprodukte – Käse,,7.0,19.79,1.7000000000000002,190902,1.7,1.0,33.643
27,513,Greenorganic GREEN Haferflocken Kleinblatt,500g,Deutschland,,Müsli und Flocken,,7.0,0.89,10.0,417825,10.0,1.0,8.9
27,546,Hefewürfel 42g,Stück,Deutschland,,Backzutaten,,7.0,0.35,12.0,132910,0.0,1.0,0.0
27,563,Medjuhl Datteln,kg,Israel,,Trockenfrüchte,,7.0,11.15,2.0,118018,2.0,1.0,22.3
27,574,"Jasmin Reis, weiß  5kg",5kg,Thailand,,Reis,,7.0,16.1,1.0,415988,1.0,1.0,16.1
27,641,Sauce Hollandaise Sanchon vegan,170ml Glas,Deutschland,,"Öl, Essig, Soßen",,7.0,1.94,6.0,452590,0.0,1.0,0.0
27,646,"GREEN Pizza Tomaten, gewürfelt",400g Dose,Italien,,Konserven und Gläser,,7.0,0.62,12.0,449784,12.0,1.0,7.4399999999999995
27,652,"Kalamata Oliven al Naturale, entkernt  175g",175g Glas,Griechenland,,Konserven und Gläser,,7.0,2.75,6.0,431311,6.0,1.0,16.5
27,655,Kichererbsen (De Rit),350g Glas,Niederlande,,Konserven und Gläser,,7.0,1.08,6.0,448642,0.0,2.0,0.0
27,667,NATUMI Haferdrink natural,1l Karton,Deutschland,,Vegan – Drinks,,19.0,1.31,12.0,463301,12.0,1.0,15.72
27,670,Taifun Räuchertofu Mandel Sesam,200g,Deutschland,,Vegan,,7.0,1.96,6.0,200374,6.0,1.0,11.76
27,674,"Seitan, frisch",200g Packung,Deutschland,,Vegan,,7.0,2.45,6.0,200510,6.0,1.0,14.700000000000001
27,701,Wasser St.Leonhardt Lichtquelle,1l Flasche,Deutschland,0.15,Getränke – Wasser,,19.0,0.71,6.0,129267,12.0,2.0,8.52
27,705,Neumarkter Lammsbräu (alkoholfrei),"0,3l Flaschen",Deutschland,0.08,Getränke – Bier,,19.0,0.6000000000000001,10.0,404130,10.0,1.0,6.000000000000001
27,768,Lyoner mit Pistazien Terra 70g- Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,7.0,1.25,3.0,273820,0.0,1.0,0.0
27,774,Rinderwiener 5 Stück 200g,Stück,Deutschland,,Fleisch & Wurst,,7.0,2.66,6.0,271126,0.0,1.0,0.0
27,777,Hausmachersalami Terra 70g- Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,7.0,1.31,3.0,273221,6.0,2.0,7.86
27,787,Prosciutto Cotto 80g - Aufschnitt,Stück,Italien,,Fleisch & Wurst,,7.0,2.45,5.0,259363,5.0,1.0,12.25
27,844,"Spargel, grün 12-16mm, 500g Bund",500g Bund,Italien,,Gemüse,,7.0,3.38,6.0,124660,18.0,3.0,60.839999999999996
27,857,Weizenmehl T550  1kg,1 kg,DE,,"Mehl, Korn, Backzutaten",GREEN ,7.0,0.94,10.0,418050,0.0,1.0,0.0
27,859,Heidelbeeren (offene Schale),125g Schale,Spanien,,Obst,,7.0,1.62,8.0,115205,8.0,1.0,12.96
27,863,"Zwiebeln, gelb",kg,Deutschland,,Gemüse,,7.0,1.3900000000000001,8.0,124231,8.0,1.0,11.120000000000001
27,864,"Mangold, grün",kg,Italien,,Gemüse,,7.0,1.72,4.0,125633,4.0,1.0,6.88
27,875,Küstenländer Hofkäse Natur 6 Wo. gereift  ca. 500g,kg,Regional,,Milchprodukte – Käse,,7.0,11.49,0.5,144610,0.0,1.0,0.0
27,916,Buschbohnen,kg,Spanien,,Gemüse,,7.0,6.48,2.0,127584,4.0,2.0,25.92
27,928,Erdbeeren,250g-Schälchen (Flowpack) ,Italien,,Obst,,7.0,1.35,8.0,115108,16.0,1.0,21.6
27,931,Spreewälder Gewürzgurken ,530g // ATG 300g,Regional,,Konserven und Gläser,Terra ,7.0,1.69,8.0,431862,8.0,1.0,13.52
27,934,Rote Grütze,500g Becher,DE,,Dessert,SÖB,7.0,2.59,6.0,13056501,6.0,1.0,15.54
27,937,Shoti Maa - Vor Mittag (süßer Chai Tee) / 16mal 2g,Packungen (je 16mal 2g),NL,,Kaffee und Tee,SHT,7.0,1.91,6.0,514795,6.0,1.0,11.459999999999999
